,,Title,,Year,Rating,,,Available On,,
42,,Kill Bill: Vol. 1,,2003,18+,8.1/10,82/100,+ Rent or Buy,,Want To SeeSeen
43,,Touching the Void,,2003,18+,8.0/10,82/100,Rent or Buy,,Want To SeeSeen
44,,Prisoners,,2013,16+,8.1/10,82/100,+ Rent or Buy,,Want To SeeSeen
45,,My Life as a Dog,,1985,N/A,7.6/10,82/100,+ Rent or Buy,,Want To SeeSeen
46,,A Short Film About Love,,1988,N/A,8.2/10,82/100,,,Want To SeeSeen
47,,The Martian,,2015,13+,8.0/10,82/100,+ Rent or Buy,,Want To SeeSeen
48,,How to Train Your Dragon,,2010,7+,8.1/10,82/100,+ Rent or Buy,,Want To SeeSeen
49,,Eurovision Song Contest: The Story of Fire Saga,,2020,13+,6.5/10,82/100,,,Want To SeeSeen
0,,Sweet Smell of Success,,1957,N/A,8.0/10,82/100,Rent or Buy,,Want To SeeSeen
1,,The Fear of 13,,2015,16+,7.6/10,82/100,+ Rent or Buy,,Want To SeeSeen
2,,Heavenly Creatures,,1994,18+,7.3/10,82/100,Rent or Buy,,Want To SeeSeen
3,,Army of Shadows,,1969,N/A,8.2/10,82/100,Rent or Buy,,Want To SeeSeen
4,,Primer,,2004,13+,6.9/10,82/100,Rent or Buy,,Want To SeeSeen
5,,Pirates of the Caribbean: The Curse of the Black Pearl,,2003,13+,8.0/10,82/100,+ Rent or Buy,,Want To SeeSeen
6,,Lifeboat,,1944,18+,7.6/10,82/100,Rent or Buy,,Want To SeeSeen
7,,No Country for Old Men,,2007,18+,8.1/10,82/100,+ Rent or Buy,,Want To SeeSeen
8,,Jurassic Park,,1993,13+,8.1/10,82/100,Rent or Buy,,Want To SeeSeen
9,,Murderball,,2005,18+,7.7/10,82/100,,,Want To SeeSeen
10,,Ghost Dog: The Way of the Samurai,,1999,18+,7.5/10,82/100,Rent or Buy,,Want To SeeSeen
11,,Blade Runner,,1982,18+,8.1/10,82/100,+ Rent or Buy,,Want To SeeSeen
12,,Picnic at Hanging Rock,,1975,7+,7.5/10,82/100,+ Rent or Buy,,Want To SeeSeen
13,,Good Will Hunting,,1997,18+,8.3/10,82/100,+ Rent or Buy,,Want To SeeSeen
14,,Star Wars: The Force Awakens,,2015,13+,7.9/10,82/100,+ Rent or Buy,,Want To SeeSeen
15,,Captain America: Civil War,,2016,13+,7.8/10,82/100,+ Rent or Buy,,Want To SeeSeen
16,,Zack Snyder's Justice League,,2021,18+,8.2/10,82/100,,,Want To SeeSeen
17,,A Beautiful Mind,,2001,13+,8.2/10,82/100,+ Rent or Buy,,Want To SeeSeen
18,,Tenet,,2020,13+,7.4/10,82/100,+ Rent or Buy,,Want To SeeSeen
19,,A Clockwork Orange,,1971,18+,8.3/10,82/100,+ Rent or Buy,,Want To SeeSeen
20,,Knife in the Water,,1962,N/A,7.5/10,82/100,+ Rent or Buy,,Want To SeeSeen
21,,Onibaba,,1964,18+,8.0/10,82/100,,,Want To SeeSeen
22,,Thor: Ragnarok,,2017,13+,7.9/10,82/100,+ Rent or Buy,,Want To SeeSeen
23,,Toy Story 3,,2010,all,8.2/10,82/100,+ Rent or Buy,,Want To SeeSeen
24,,Day for Night,,1973,7+,8.0/10,82/100,Rent or Buy,,Want To SeeSeen
25,,Raiders of the Lost Ark,,1981,7+,8.4/10,82/100,+ Rent or Buy,,Want To SeeSeen
26,,Titanic,,1997,13+,7.8/10,82/100,+ Rent or Buy,,Want To SeeSeen
27,,The Usual Suspects,,1995,18+,8.5/10,82/100,Rent or Buy,,Want To SeeSeen
28,,Pan's Labyrinth,,2006,18+,8.2/10,82/100,+ Rent or Buy,,Want To SeeSeen
29,,Housebound,,2014,18+,6.8/10,82/100,+ Rent or Buy,,Want To SeeSeen
30,,Skyfall,,2012,13+,7.7/10,82/100,+ Rent or Buy,,Want To SeeSeen
31,,Rush,,2013,18+,8.1/10,82/100,+ Rent or Buy,,Want To SeeSeen
32,,Watership Down,,1978,7+,7.6/10,82/100,+ Rent or Buy,,Want To SeeSeen
33,,Knives Out,,2019,13+,7.9/10,82/100,+ Rent or Buy,,Want To SeeSeen
34,,Once Upon a Time in China,,1991,18+,7.3/10,82/100,+ Rent or Buy,,Want To SeeSeen
35,,Harlan County U.S.A.,,1977,7+,8.3/10,82/100,,,Want To SeeSeen
36,,The Incredibles,,2004,7+,8.0/10,82/100,+ Rent or Buy,,Want To SeeSeen
37,,Fargo,,1996,18+,8.1/10,82/100,+ Rent or Buy,,Want To SeeSeen
38,,Brittany Runs a Marathon,,2019,18+,6.8/10,82/100,,,Want To SeeSeen
39,,Logan,,2017,18+,8.1/10,82/100,Rent or Buy,,Want To SeeSeen
40,,Chasing Coral,,2017,N/A,8.1/10,82/100,,,Want To SeeSeen
41,,Rogue One: A Star Wars Story,,2016,13+,7.8/10,82/100,+ Rent or Buy,,Want To SeeSeen
42,,Shrek,,2001,7+,7.9/10,82/100,+ Rent or Buy,,Want To SeeSeen
43,,Waking Life,,2001,18+,7.8/10,82/100,Rent or Buy,,Want To SeeSeen
44,,Private Life,,2018,18+,7.2/10,82/100,,,Want To SeeSeen
45,,Braveheart,,1995,18+,8.3/10,82/100,+ Rent or Buy,,Want To SeeSeen
46,,12 Years a Slave,,2013,18+,8.1/10,82/100,+ Rent or Buy,,Want To SeeSeen
47,,Invader ZIM: Enter the Florpus,,2019,7+,7.5/10,82/100,,,Want To SeeSeen
48,,Happy as Lazzaro,,2018,13+,7.5/10,82/100,,,Want To SeeSeen
49,,Blade Runner 2049,,2017,18+,8.0/10,82/100,+ Rent or Buy,,Want To SeeSeen
0,,The Hobbit: An Unexpected Journey,,2012,13+,7.8/10,82/100,+ Rent or Buy,,Want To SeeSeen
1,,Deadpool 2,,2018,18+,7.7/10,82/100,+ Rent or Buy,,Want To SeeSeen
2,,Mahanati,,2018,7+,8.5/10,82/100,+ Rent or Buy,,Want To SeeSeen
3,,La Notte,,1961,N/A,8.1/10,82/100,+ Rent or Buy,,Want To SeeSeen
4,,Captain America: The Winter Soldier,,2014,13+,7.7/10,82/100,+ Rent or Buy,,Want To SeeSeen
5,,Divorce Italian Style,,1961,N/A,8.0/10,82/100,,,Want To SeeSeen
6,,Dunkirk,,2017,13+,7.8/10,82/100,+ Rent or Buy,,Want To SeeSeen
7,,Edge of Tomorrow,,2014,13+,7.9/10,82/100,+ Rent or Buy,,Want To SeeSeen
8,,Woodstock,,1970,18+,8.1/10,82/100,Rent or Buy,,Want To SeeSeen
9,,Cell 211,,2009,N/A,7.6/10,82/100,Rent or Buy,,Want To SeeSeen
10,,Harry Potter and the Deathly Hallows: Part 2,,2011,13+,8.1/10,82/100,+ Rent or Buy,,Want To SeeSeen
11,,Heat,,1995,18+,8.2/10,82/100,+ Rent or Buy,,Want To SeeSeen
12,,Zootopia,,2016,7+,8.0/10,82/100,+ Rent or Buy,,Want To SeeSeen
13,,2001: A Space Odyssey,,1968,all,8.3/10,82/100,+ Rent or Buy,,Want To SeeSeen
14,,Anthony Jeselnik: Thoughts and Prayers,,2015,18+,7.8/10,82/100,,,Want To SeeSeen
15,,Open Hearts,,2002,18+,7.5/10,82/100,,,Want To SeeSeen
16,,Spotlight,,2015,18+,8.1/10,82/100,+ Rent or Buy,,Want To SeeSeen
17,,The Hunchback of Notre Dame,,1996,all,6.9/10,82/100,+ Rent or Buy,,Want To SeeSeen
18,,Orpheus,,1950,N/A,8.0/10,82/100,+ Rent or Buy,,Want To SeeSeen
19,,Gimme Shelter,,1970,18+,7.9/10,82/100,+ Rent or Buy,,Want To SeeSeen
20,,Into the Wild,,2007,18+,8.1/10,81/100,+ Rent or Buy,,Want To SeeSeen
21,,The Death of Mr. Lazarescu,,2005,18+,7.9/10,81/100,+ Rent or Buy,,Want To SeeSeen
22,,Crumb,,1994,18+,8.0/10,81/100,Rent or Buy,,Want To SeeSeen
23,,Fireworks,,1997,18+,7.8/10,81/100,+ Rent or Buy,,Want To SeeSeen
24,,Guardians of the Galaxy Vol. 2,,2017,13+,7.6/10,81/100,+ Rent or Buy,,Want To SeeSeen
25,,Twin Peaks: Fire Walk with Me,,1992,18+,7.3/10,81/100,+ Rent or Buy,,Want To SeeSeen
26,,World of Tomorrow,,2015,all,8.1/10,81/100,Rent or Buy,,Want To SeeSeen
27,,Winnie the Pooh,,2011,all,7.2/10,81/100,+ Rent or Buy,,Want To SeeSeen
28,,Life Is Beautiful,,1997,13+,8.6/10,81/100,+ Rent or Buy,,Want To SeeSeen
29,,Captain Blood,,1935,N/A,7.7/10,81/100,+ Rent or Buy,,Want To SeeSeen
30,,The Sacrifice,,1986,7+,8.1/10,81/100,+ Rent or Buy,,Want To SeeSeen
31,,The White Helmets,,2016,16+,7.5/10,81/100,,,Want To SeeSeen
32,,Donnie Darko,,2001,18+,8.0/10,81/100,+ Rent or Buy,,Want To SeeSeen
33,,American Beauty,,1999,18+,8.3/10,81/100,Rent or Buy,,Want To SeeSeen
34,,Over the Moon,,2020,7+,6.4/10,81/100,,,Want To SeeSeen
35,,My Name Is Khan,,2010,13+,8.0/10,81/100,Rent or Buy,,Want To SeeSeen
36,,Man Bites Dog,,1992,18+,7.5/10,81/100,+ Rent or Buy,,Want To SeeSeen
37,,Kal Ho Naa Ho,,2003,all,7.9/10,81/100,+ Rent or Buy,,Want To SeeSeen
38,,Where Is My Friend's House?,,1987,N/A,8.1/10,81/100,,,Want To SeeSeen
39,,My Night at Maud's,,1969,7+,7.9/10,81/100,+ Rent or Buy,,Want To SeeSeen
40,,Doctor Strange,,2016,13+,7.5/10,81/100,+ Rent or Buy,,Want To SeeSeen
41,,Batman: Year One,,2011,13+,7.4/10,81/100,+ Rent or Buy,,Want To SeeSeen
42,,The Meyerowitz Stories (New and Selected),,2017,18+,6.9/10,81/100,,,Want To SeeSeen
43,,Häxan,,1922,N/A,7.7/10,81/100,+ Rent or Buy,,Want To SeeSeen
44,,X-Men: Days of Future Past,,2014,13+,7.9/10,81/100,+ Rent or Buy,,Want To SeeSeen
45,,Nobody Knows,,2004,13+,8.1/10,81/100,Rent or Buy,,Want To SeeSeen
46,,Ratatouille,,2007,all,8.0/10,81/100,+ Rent or Buy,,Want To SeeSeen
47,,Casino Royale,,2006,13+,8.0/10,81/100,+ Rent or Buy,,Want To SeeSeen
48,,Close-Up,,1990,N/A,8.3/10,81/100,+ Rent or Buy,,Want To SeeSeen
49,,Suspicion,,1941,N/A,7.4/10,81/100,+ Rent or Buy,,Want To SeeSeen
0,,Bohemian Rhapsody,,2018,13+,7.9/10,81/100,Rent or Buy,,Want To SeeSeen
1,,The Life Ahead,,2020,13+,6.8/10,81/100,,,Want To SeeSeen
2,,The Big Lebowski,,1998,18+,8.1/10,81/100,+ Rent or Buy,,Want To SeeSeen
3,,Taxi Driver,,1976,18+,8.3/10,81/100,+ Rent or Buy,,Want To SeeSeen
4,,The Asphalt Jungle,,1950,N/A,7.9/10,81/100,Rent or Buy,,Want To SeeSeen
5,,The Shop on Main Street,,1965,7+,8.3/10,81/100,,,Want To SeeSeen
6,,The Long Good Friday,,1980,18+,7.6/10,81/100,+ Rent or Buy,,Want To SeeSeen
7,,Her,,2013,18+,8.0/10,81/100,+ Rent or Buy,,Want To SeeSeen
8,,Matchstick Men,,2003,13+,7.3/10,81/100,Rent or Buy,,Want To SeeSeen
9,,Mr. Holland's Opus,,1995,7+,7.3/10,81/100,+ Rent or Buy,,Want To SeeSeen
10,,Ford v Ferrari,,2019,13+,8.1/10,81/100,+ Rent or Buy,,Want To SeeSeen
11,,The Sweet Hereafter,,1997,18+,7.5/10,81/100,+ Rent or Buy,,Want To SeeSeen
12,,The Piano Teacher,,2001,18+,7.5/10,81/100,+ Rent or Buy,,Want To SeeSeen
13,,Samurai Rebellion,,1967,all,8.4/10,81/100,,,Want To SeeSeen
14,,The Hateful Eight,,2015,18+,7.8/10,81/100,+ Rent or Buy,,Want To SeeSeen
15,,The Aristocats,,1970,all,7.1/10,81/100,+ Rent or Buy,,Want To SeeSeen
16,,Kapoor & Sons,,2016,13+,7.7/10,81/100,+ Rent or Buy,,Want To SeeSeen
17,,The Revenant,,2015,18+,8.0/10,81/100,+ Rent or Buy,,Want To SeeSeen
18,,The Princess Bride,,1987,7+,8.1/10,81/100,+ Rent or Buy,,Want To SeeSeen
19,,The Chorus,,2004,7+,7.9/10,81/100,Rent or Buy,,Want To SeeSeen
20,,Taste of Cherry,,1997,N/A,7.7/10,81/100,,,Want To SeeSeen
21,,Amélie,,2001,18+,8.3/10,81/100,+ Rent or Buy,,Want To SeeSeen
22,,Da 5 Bloods,,2020,18+,6.5/10,81/100,,,Want To SeeSeen
23,,Fanaa,,2006,7+,7.2/10,81/100,+ Rent or Buy,,Want To SeeSeen
24,,Sultan,,2016,N/A,7.0/10,81/100,+ Rent or Buy,,Want To SeeSeen
25,,Invisible Life,,2019,18+,7.8/10,81/100,,,Want To SeeSeen
26,,A Special Day,,1977,N/A,8.1/10,81/100,+ Rent or Buy,,Want To SeeSeen
27,,Team Foxcatcher,,2016,16+,7.3/10,81/100,,,Want To SeeSeen
28,,Warrior,,2011,13+,8.1/10,81/100,+ Rent or Buy,,Want To SeeSeen
29,,My Darling Clementine,,1946,N/A,7.8/10,81/100,Rent or Buy,,Want To SeeSeen
30,,The Big Short,,2015,18+,7.8/10,81/100,+ Rent or Buy,,Want To SeeSeen
31,,The Ritual,,2017,18+,6.3/10,81/100,,,Want To SeeSeen
32,,Guru,,2007,13+,7.7/10,81/100,+ Rent or Buy,,Want To SeeSeen
33,,Kelly's Heroes,,1970,7+,7.6/10,81/100,Rent or Buy,,Want To SeeSeen
34,,Rocco and His Brothers,,1960,N/A,8.3/10,81/100,+ Rent or Buy,,Want To SeeSeen
35,,Casablanca,,1943,7+,8.5/10,81/100,+ Rent or Buy,,Want To SeeSeen
36,,Palmer,,2021,18+,7.3/10,81/100,,,Want To SeeSeen
37,,Yellow Submarine,,1968,all,7.4/10,81/100,Rent or Buy,,Want To SeeSeen
38,,Le Trou,,1960,N/A,8.5/10,81/100,Rent or Buy,,Want To SeeSeen
39,,Wild at Heart,,1990,18+,7.2/10,81/100,Rent or Buy,,Want To SeeSeen
40,,There Will Be Blood,,2007,18+,8.2/10,81/100,+ Rent or Buy,,Want To SeeSeen
41,,Columbus,,2017,13+,7.2/10,81/100,+ Rent or Buy,,Want To SeeSeen
42,,A Short Film About Killing,,1988,N/A,8.1/10,81/100,,,Want To SeeSeen
43,,Zombieland,,2009,18+,7.6/10,81/100,+ Rent or Buy,,Want To SeeSeen
44,,The Hobbit: The Desolation of Smaug,,2013,13+,7.8/10,81/100,+ Rent or Buy,,Want To SeeSeen
45,,Shaun of the Dead,,2004,18+,7.9/10,81/100,+ Rent or Buy,,Want To SeeSeen
46,,Blow-Up,,1966,N/A,7.6/10,81/100,Rent or Buy,,Want To SeeSeen
47,,Psycho,,1960,18+,8.5/10,81/100,Rent or Buy,,Want To SeeSeen
48,,Spider-Man: Far From Home,,2019,13+,7.5/10,81/100,+ Rent or Buy,,Want To SeeSeen
49,,Big Time Adolescence,,2020,18+,7.0/10,81/100,,,Want To SeeSeen
0,,Masquerade,,2012,N/A,7.8/10,81/100,+ Rent or Buy,,Want To SeeSeen
1,,Ninotchka,,1939,N/A,7.9/10,81/100,Rent or Buy,,Want To SeeSeen
2,,Black Panther,,2018,13+,7.3/10,81/100,+ Rent or Buy,,Want To SeeSeen
3,,Indiana Jones and the Last Crusade,,1989,13+,8.2/10,81/100,+ Rent or Buy,,Want To SeeSeen
4,,The Pixar Story,,2007,all,7.8/10,81/100,+ Rent or Buy,,Want To SeeSeen
5,,Vampyr,,1932,13+,7.5/10,81/100,+ Rent or Buy,,Want To SeeSeen
6,,Happiest Season,,2020,13+,6.6/10,81/100,,,Want To SeeSeen
7,,Wonder Woman,,2017,13+,7.4/10,80/100,+ Rent or Buy,,Want To SeeSeen
8,,The Kings of Summer,,2013,18+,7.1/10,80/100,Rent or Buy,,Want To SeeSeen
9,,The Perfection,,2018,18+,6.1/10,80/100,,,Want To SeeSeen
10,,Monty Python and the Holy Grail,,1975,7+,8.2/10,80/100,+ Rent or Buy,,Want To SeeSeen
11,,Spider-Man: Homecoming,,2017,13+,7.4/10,80/100,+ Rent or Buy,,Want To SeeSeen
12,,The Bourne Identity,,2002,13+,7.9/10,80/100,+ Rent or Buy,,Want To SeeSeen
13,,The Help,,2011,13+,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
14,,Stray Dog,,1949,N/A,7.9/10,80/100,,,Want To SeeSeen
15,,The Bad Sleep Well,,1960,N/A,8.0/10,80/100,,,Want To SeeSeen
16,,Revanche,,2008,N/A,7.5/10,80/100,+ Rent or Buy,,Want To SeeSeen
17,,Requiem for a Dream,,2000,18+,8.3/10,80/100,+ Rent or Buy,,Want To SeeSeen
18,,Au Hasard Balthazar,,1966,N/A,7.9/10,80/100,+ Rent or Buy,,Want To SeeSeen
19,,L'Eclisse,,1962,N/A,7.9/10,80/100,+ Rent or Buy,,Want To SeeSeen
20,,Minority Report,,2002,13+,7.6/10,80/100,+ Rent or Buy,,Want To SeeSeen
21,,Mutiny on the Bounty,,1935,N/A,7.7/10,80/100,+ Rent or Buy,,Want To SeeSeen
22,,Incredibles 2,,2018,7+,7.6/10,80/100,+ Rent or Buy,,Want To SeeSeen
23,,Nightcrawler,,2014,18+,7.8/10,80/100,+ Rent or Buy,,Want To SeeSeen
24,,L'Atalante,,1934,N/A,7.8/10,80/100,+ Rent or Buy,,Want To SeeSeen
25,,Nostalgia,,1983,N/A,8.1/10,80/100,+ Rent or Buy,,Want To SeeSeen
26,,The Social Network,,2010,13+,7.7/10,80/100,+ Rent or Buy,,Want To SeeSeen
27,,"What Happened, Miss Simone?",,2015,N/A,7.6/10,80/100,+ Rent or Buy,,Want To SeeSeen
28,,Big Hero 6,,2014,7+,7.8/10,80/100,+ Rent or Buy,,Want To SeeSeen
29,,Back to the Future Part II,,1989,7+,7.8/10,80/100,+ Rent or Buy,,Want To SeeSeen
30,,Mystery Train,,1989,18+,7.6/10,80/100,+ Rent or Buy,,Want To SeeSeen
31,,Predator,,1987,18+,7.8/10,80/100,+ Rent or Buy,,Want To SeeSeen
32,,Harry Potter and the Prisoner of Azkaban,,2004,7+,7.9/10,80/100,+ Rent or Buy,,Want To SeeSeen
33,,Dave Chappelle: Sticks & Stones,,2019,18+,8.5/10,80/100,,,Want To SeeSeen
34,,300,,2007,18+,7.6/10,80/100,+ Rent or Buy,,Want To SeeSeen
35,,A Quiet Place,,2018,13+,7.5/10,80/100,+ Rent or Buy,,Want To SeeSeen
36,,Life of Pi,,2012,7+,7.9/10,80/100,+ Rent or Buy,,Want To SeeSeen
37,,The Testament of Dr. Mabuse,,1933,N/A,8.0/10,80/100,,,Want To SeeSeen
38,,Confessions,,2010,N/A,7.7/10,80/100,Rent or Buy,,Want To SeeSeen
39,,Kill Bill: Vol. 2,,2004,18+,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
40,,Argo,,2012,18+,7.7/10,80/100,+ Rent or Buy,,Want To SeeSeen
41,,Ant-Man,,2015,13+,7.3/10,80/100,+ Rent or Buy,,Want To SeeSeen
42,,The Hunt,,2012,18+,8.3/10,80/100,+ Rent or Buy,,Want To SeeSeen
43,,Amadeus,,1984,18+,8.3/10,80/100,+ Rent or Buy,,Want To SeeSeen
44,,Sin City,,2005,18+,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
45,,Kingsman: The Secret Service,,2014,18+,7.7/10,80/100,+ Rent or Buy,,Want To SeeSeen
46,,Cuba and the Cameraman,,2017,N/A,8.3/10,80/100,,,Want To SeeSeen
47,,One Child Nation,,2019,18+,7.5/10,80/100,,,Want To SeeSeen
48,,Once Upon a Time in the West,,1968,13+,8.5/10,80/100,+ Rent or Buy,,Want To SeeSeen
49,,The Father,,2020,13+,8.3/10,80/100,Rent or Buy,,Want To SeeSeen
0,,Oliver Twist,,1948,N/A,7.8/10,80/100,+ Rent or Buy,,Want To SeeSeen
1,,Red Desert,,1964,N/A,7.6/10,80/100,,,Want To SeeSeen
2,,The Pursuit of Happyness,,2006,13+,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
3,,Once Upon a Time… in Hollywood,,2019,18+,7.6/10,80/100,+ Rent or Buy,,Want To SeeSeen
4,,The Spirit of the Beehive,,1973,N/A,7.9/10,80/100,,,Want To SeeSeen
5,,The King's Speech,,2010,18+,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
6,,The Woodsman,,2004,18+,7.2/10,80/100,,,Want To SeeSeen
7,,Avengers: Age of Ultron,,2015,13+,7.3/10,80/100,+ Rent or Buy,,Want To SeeSeen
8,,Germany Year Zero,,1948,N/A,7.9/10,80/100,+ Rent or Buy,,Want To SeeSeen
9,,Alice in the Cities,,1974,N/A,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
10,,Gran Torino,,2008,18+,8.1/10,80/100,+ Rent or Buy,,Want To SeeSeen
11,,Songs from the Second Floor,,2000,N/A,7.6/10,80/100,Rent or Buy,,Want To SeeSeen
12,,Citizen Kane,,1941,7+,8.3/10,80/100,+ Rent or Buy,,Want To SeeSeen
13,,Mishima: A Life in Four Chapters,,1985,18+,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
14,,A Perfect World,,1993,13+,7.5/10,80/100,Rent or Buy,,Want To SeeSeen
15,,The Times of Harvey Milk,,1984,N/A,8.3/10,80/100,+ Rent or Buy,,Want To SeeSeen
16,,Brotherhood of the Wolf,,2001,18+,7.0/10,80/100,Rent or Buy,,Want To SeeSeen
17,,Rain Man,,1988,18+,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
18,,The Hunger Games,,2012,13+,7.2/10,80/100,+ Rent or Buy,,Want To SeeSeen
19,,Rocky,,1976,7+,8.1/10,80/100,+ Rent or Buy,,Want To SeeSeen
20,,Apocalypse Now,,1979,18+,8.4/10,80/100,Rent or Buy,,Want To SeeSeen
21,,Richard Pryor: Live in Concert,,1979,18+,8.1/10,80/100,,,Want To SeeSeen
22,,Paddleton,,2019,18+,7.2/10,80/100,,,Want To SeeSeen
23,,Jaws,,1975,7+,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
24,,Monterey Pop,,1968,N/A,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
25,,John Wick,,2014,18+,7.4/10,80/100,Rent or Buy,,Want To SeeSeen
26,,Masculin Féminin,,1966,N/A,7.5/10,80/100,,,Want To SeeSeen
27,,The Bourne Ultimatum,,2007,13+,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
28,,Thappad,,2020,N/A,6.8/10,80/100,,,Want To SeeSeen
29,,Victor/Victoria,,1982,7+,7.6/10,80/100,Rent or Buy,,Want To SeeSeen
30,,Cronos,,1994,16+,6.7/10,80/100,+ Rent or Buy,,Want To SeeSeen
31,,Five Broken Cameras,,2011,N/A,7.9/10,80/100,+ Rent or Buy,,Want To SeeSeen
32,,Murmur of the Heart,,1971,18+,7.7/10,80/100,+ Rent or Buy,,Want To SeeSeen
33,,Jojo Rabbit,,2019,13+,7.9/10,80/100,+ Rent or Buy,,Want To SeeSeen
34,,Days of Being Wild,,1990,N/A,7.5/10,80/100,Rent or Buy,,Want To SeeSeen
35,,American Movie,,1999,18+,7.9/10,80/100,Rent or Buy,,Want To SeeSeen
36,,Manon of the Spring,,1986,7+,8.0/10,80/100,Rent or Buy,,Want To SeeSeen
37,,The Girl with the Dragon Tattoo,,2011,18+,7.8/10,80/100,+ Rent or Buy,,Want To SeeSeen
38,,1922,,2017,18+,6.3/10,80/100,,,Want To SeeSeen
39,,La La Land,,2016,13+,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
40,,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,,2003,7+,7.8/10,80/100,,,Want To SeeSeen
41,,"Three Billboards Outside Ebbing, Missouri",,2017,18+,8.1/10,80/100,+ Rent or Buy,,Want To SeeSeen
42,,Trainspotting,,1996,18+,8.1/10,80/100,+ Rent or Buy,,Want To SeeSeen
43,,Calibre,,2018,18+,6.8/10,80/100,,,Want To SeeSeen
44,,Sonatine,,1993,18+,7.5/10,80/100,+ Rent or Buy,,Want To SeeSeen
45,,The Invisible Guest,,2016,18+,8.1/10,80/100,+ Rent or Buy,,Want To SeeSeen
46,,Il Sorpasso,,1962,N/A,8.3/10,80/100,+ Rent or Buy,,Want To SeeSeen
47,,Aladdin,,1992,all,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
48,,The Hater,,2020,18+,7.1/10,80/100,,,Want To SeeSeen
49,,The Earrings of Madame de...,,1953,N/A,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
0,,Being Elmo: A Puppeteer's Journey,,2011,7+,7.6/10,80/100,+ Rent or Buy,,Want To SeeSeen
1,,X-Men: First Class,,2011,13+,7.7/10,80/100,+ Rent or Buy,,Want To SeeSeen
2,,The Young Girls of Rochefort,,1967,all,7.7/10,80/100,+ Rent or Buy,,Want To SeeSeen
3,,Casino,,1995,18+,8.2/10,80/100,+ Rent or Buy,,Want To SeeSeen
4,,It's a Wonderful Life,,1946,7+,8.6/10,80/100,+ Rent or Buy,,Want To SeeSeen
5,,Children of Men,,2006,18+,7.9/10,80/100,+ Rent or Buy,,Want To SeeSeen
6,,Toy Story 2,,1999,all,7.9/10,80/100,+ Rent or Buy,,Want To SeeSeen
7,,Hot Fuzz,,2007,18+,7.8/10,80/100,+ Rent or Buy,,Want To SeeSeen
8,,Princess Mononoke,,1997,13+,8.4/10,80/100,+ Rent or Buy,,Want To SeeSeen
9,,Cast Away,,2000,13+,7.8/10,80/100,+ Rent or Buy,,Want To SeeSeen
10,,That Obscure Object of Desire,,1977,18+,7.9/10,80/100,+ Rent or Buy,,Want To SeeSeen
11,,I Am Legend,,2007,13+,7.2/10,80/100,+ Rent or Buy,,Want To SeeSeen
12,,Rear Window,,1954,7+,8.5/10,80/100,Rent or Buy,,Want To SeeSeen
13,,Late Night,,2019,18+,6.5/10,80/100,,,Want To SeeSeen
14,,Star Trek,,2009,13+,7.9/10,80/100,Rent or Buy,,Want To SeeSeen
15,,Moana,,2016,7+,7.6/10,80/100,+ Rent or Buy,,Want To SeeSeen
16,,Hidden Figures,,2016,7+,7.8/10,80/100,+ Rent or Buy,,Want To SeeSeen
17,,Baby Driver,,2017,18+,7.6/10,80/100,Rent or Buy,,Want To SeeSeen
18,,Bright,,2017,18+,6.3/10,80/100,,,Want To SeeSeen
19,,Cargo,,2017,N/A,6.3/10,80/100,,,Want To SeeSeen
20,,The Christmas Chronicles,,2018,7+,7.0/10,80/100,,,Want To SeeSeen
21,,Seven Brides for Seven Brothers,,1954,all,7.4/10,80/100,Rent or Buy,,Want To SeeSeen
22,,Thirteen,,2003,18+,6.8/10,80/100,Rent or Buy,,Want To SeeSeen
23,,The Tin Drum,,1979,18+,7.5/10,80/100,+ Rent or Buy,,Want To SeeSeen
24,,(500) Days of Summer,,2009,13+,7.7/10,80/100,+ Rent or Buy,,Want To SeeSeen
25,,Get Out,,2017,18+,7.7/10,80/100,Rent or Buy,,Want To SeeSeen
26,,Star Wars: Episode III - Revenge of the Sith,,2005,13+,7.5/10,80/100,+ Rent or Buy,,Want To SeeSeen
27,,About Time,,2013,13+,7.8/10,80/100,+ Rent or Buy,,Want To SeeSeen
28,,Soylent Green,,1973,7+,7.1/10,80/100,+ Rent or Buy,,Want To SeeSeen
29,,A Patch of Blue,,1965,N/A,8.0/10,80/100,+ Rent or Buy,,Want To SeeSeen
30,,Dying to Survive,,2018,N/A,7.9/10,80/100,+ Rent or Buy,,Want To SeeSeen
31,,Red Beard,,1965,N/A,8.4/10,79/100,,,Want To SeeSeen
